# sensor_id  dir_x  dir_y  dir_z  pos_x  pos_y  pos_z  face
2453 -0.976633 -0.21491 0.000399893 -62.9581 -13.9495 17.0955 0
2454 -0.976639 -0.214884 0.000399895 -62.9567 -13.9535 18.6021 0
2455 -0.976645 -0.214858 0.000399895 -62.9552 -13.9575 20.1087 0
2456 -0.976652 -0.214831 0.000399897 -62.9537 -13.9615 21.6154 0
2457 -0.976657 -0.214805 0.000399898 -62.9521 -13.9656 23.1221 0
2458 -0.976663 -0.214779 0.000399899 -62.9506 -13.9697 24.6287 0
2459 -0.976669 -0.214753 0.000399901 -62.9492 -13.9737 26.1354 0
2460 -0.976675 -0.214726 0.000399903 -62.9476 -13.9777 27.642 0
2461 -0.976681 -0.2147 0.000400903 -62.9461 -13.9818 29.1487 0
2462 -0.976686 -0.214674 0.000400905 -62.9446 -13.9858 30.6553 0
2463 -0.976691 -0.214648 0.000400906 -62.9431 -13.9899 32.162 0
2464 -0.971091 -0.238709 0.000301684 -62.6603 -15.3055 -32.6291 0
2465 -0.971097 -0.238683 0.000301686 -62.6587 -15.3095 -31.1224 0
2466 -0.971103 -0.238657 0.000301687 -62.6573 -15.3136 -29.6157 0
2467 -0.97111 -0.238631 0.000301689 -62.6559 -15.3177 -28.1091 0
2468 -0.971116 -0.238605 0.00030269 -62.6544 -15.3218 -26.6024 0
2469 -0.971123 -0.238579 0.000302691 -62.6529 -15.3258 -25.0958 0
2470 -0.971129 -0.238553 0.000302693 -62.6514 -15.3298 -23.5891 0
2471 -0.971136 -0.238527 0.000302694 -62.65 -15.3339 -22.0825 0
2472 -0.971143 -0.238501 0.000302695 -62.6486 -15.3379 -20.5758 0
2473 -0.971149 -0.238474 0.000302697 -62.6471 -15.342 -19.0692 0
2474 -0.971156 -0.238448 0.000302698 -62.6456 -15.3462 -17.5625 0
2475 -0.971162 -0.238422 0.0003027 -62.6441 -15.3501 -16.0559 0
2476 -0.971168 -0.238396 0.000302701 -62.6426 -15.3542 -14.5492 0
2477 -0.971174 -0.23837 0.000303702 -62.6413 -15.3583 -13.0425 0
2478 -0.971181 -0.238344 0.000303704 -62.6398 -15.3623 -11.5359 0
2479 -0.971187 -0.238318 0.000303705 -62.6382 -15.3664 -10.0292 0
2480 -0.971193 -0.238292 0.000303706 -62.6368 -15.3703 -8.52261 0
2481 -0.9712 -0.238266 0.000303708 -62.6353 -15.3745 -7.01595 0
2482 -0.971206 -0.238239 0.000303709 -62.6338 -15.3786 -5.50929 0
2483 -0.971213 -0.238213 0.000303711 -62.6325 -15.3826 -4.00265 0
2484 -0.971219 -0.238187 0.000303712 -62.6309 -15.3867 -2.49599 0
2485 -0.971225 -0.238161 0.000303713 -62.6295 -15.3907 -0.98934 0
2486 -0.971233 -0.238135 0.000303715 -62.628 -15.3947 0.517313 0
2487 -0.971239 -0.238109 0.000304716 -62.6265 -15.3988 2.02397 0
2488 -0.971245 -0.238082 0.000304717 -62.6251 -15.4028 3.53062 0
2489 -0.971251 -0.238056 0.000304718 -62.6236 -15.407 5.03727 0
2490 -0.971258 -0.23803 0.000304719 -62.6221 -15.411 6.54392 0
2491 -0.971264 -0.238004 0.000304721 -62.6207 -15.415 8.05058 0
2492 -0.97127 -0.237977 0.000304722 -62.6192 -15.4191 9.55723 0
2493 -0.971277 -0.237951 0.000304724 -62.6177 -15.4232 11.0639 0
2494 -0.971283 -0.237925 0.000304725 -62.6163 -15.4272 12.5706 0
2495 -0.97129 -0.237899 0.000304726 -62.6148 -15.4313 14.0772 0
2496 -0.971296 -0.237873 0.000305728 -62.6134 -15.4353 15.5839 0
2497 -0.971303 -0.237847 0.000305729 -62.6119 -15.4394 17.0905 0
2498 -0.971309 -0.237821 0.00030573 -62.6103 -15.4435 18.5972 0
2499 -0.971315 -0.237795 0.000305732 -62.6089 -15.4475 20.1038 0
2500 -0.971321 -0.237769 0.000305733 -62.6075 -15.4516 21.6105 0
2501 -0.971328 -0.237742 0.000305734 -62.6061 -15.4555 23.1171 0
2502 -0.971335 -0.237716 0.000305736 -62.6045 -15.4596 24.6238 0
2503 -0.971341 -0.23769 0.000305737 -62.603 -15.4637 26.1304 0
2504 -0.971347 -0.237664 0.000305739 -62.6016 -15.4678 27.6371 0
2505 -0.971354 -0.237638 0.00030674 -62.6001 -15.4719 29.1437 0
2506 -0.97136 -0.237612 0.000306741 -62.5986 -15.4759 30.6504 0
2507 -0.971367 -0.237586 0.000306743 -62.5972 -15.4799 32.157 0
2508 -0.9652 -0.261509 0.00020747 -62.2777 -16.7865 -32.6341 0
2509 -0.965207 -0.261484 0.000207471 -62.2763 -16.7907 -31.1274 0
2510 -0.965215 -0.261458 0.000207472 -62.2748 -16.7946 -29.6208 0
2511 -0.965222 -0.261432 0.000207474 -62.2733 -16.7987 -28.1141 0
2512 -0.965229 -0.261406 0.000207475 -62.2719 -16.8028 -26.6075 0
2513 -0.965236 -0.26138 0.000207477 -62.2705 -16.8069 -25.1008 0
2514 -0.965243 -0.261354 0.000208478 -62.2691 -16.811 -23.5942 0
2515 -0.96525 -0.261328 0.00020848 -62.2677 -16.815 -22.0875 0
2516 -0.965257 -0.261302 0.000208481 -62.2662 -16.819 -20.5808 0
2517 -0.965264 -0.261276 0.000208482 -62.2648 -16.8232 -19.0742 0
2518 -0.965271 -0.26125 0.000208484 -62.2634 -16.8272 -17.5675 0
2519 -0.965277 -0.261224 0.000208485 -62.2619 -16.8313 -16.0609 0
2520 -0.965285 -0.261198 0.000208487 -62.2606 -16.8354 -14.5541 0
2521 -0.965292 -0.261172 0.000208488 -62.2591 -16.8394 -13.0476 0
2522 -0.965299 -0.261146 0.00020849 -62.2576 -16.8435 -11.5409 0
2523 -0.965306 -0.26112 0.000209491 -62.2563 -16.8475 -10.0343 0
2524 -0.965313 -0.261094 0.000209493 -62.2548 -16.8516 -8.52761 0
2525 -0.965321 -0.261068 0.000209494 -62.2535 -16.8558 -7.02097 0
2526 -0.965328 -0.261042 0.000209495 -62.252 -16.8597 -5.51431 0
2527 -0.965335 -0.261016 0.000209497 -62.2505 -16.8638 -4.00765 0
2528 -0.965342 -0.260991 0.000209498 -62.2491 -16.8679 -2.50101 0
2529 -0.965349 -0.260965 0.0002095 -62.2477 -16.8719 -0.994349 0
2530 -0.965356 -0.260939 0.000209501 -62.2462 -16.8761 0.512301 0
2531 -0.965362 -0.260913 0.000209503 -62.2449 -16.88 2.01895 0
2532 -0.965369 -0.260887 0.000210504 -62.2434 -16.8841 3.52561 0
2533 -0.965376 -0.260861 0.000210505 -62.242 -16.8882 5.03226 0
2534 -0.965383 -0.260835 0.000210507 -62.2406 -16.8923 6.53891 0
2535 -0.96539 -0.260809 0.000210508 -62.2391 -16.8964 8.04557 0
2536 -0.965397 -0.260784 0.00021051 -62.2377 -16.9004 9.55222 0
2537 -0.965404 -0.260758 0.000210511 -62.2363 -16.9044 11.0589 0
2538 -0.965411 -0.260732 0.000210513 -62.2348 -16.9086 12.5655 0
2539 -0.965418 -0.260706 0.000210514 -62.2334 -16.9126 14.0722 0
2540 -0.965425 -0.26068 0.000210515 -62.232 -16.9167 15.5788 0
2541 -0.965433 -0.260654 0.000210517 -62.2306 -16.9208 17.0855 0
2542 -0.96544 -0.260628 0.000211518 -62.2292 -16.9248 18.5921 0
2543 -0.965446 -0.260602 0.00021152 -62.2277 -16.9289 20.0988 0
2544 -0.965453 -0.260576 0.000211521 -62.2263 -16.9329 21.6054 0
2545 -0.96546 -0.26055 0.000211523 -62.2248 -16.937 23.1121 0
2546 -0.965467 -0.260524 0.000211524 -62.2234 -16.9411 24.6188 0
2547 -0.965474 -0.260498 0.000211525 -62.222 -16.9451 26.1253 0
2548 -0.965481 -0.260473 0.000211527 -62.2206 -16.9492 27.6321 0
2549 -0.965488 -0.260446 0.000211527 -62.2192 -16.9533 29.1387 0
2550 -0.965496 -0.26042 0.000211529 -62.2177 -16.9573 30.6454 0
2551 -0.965503 -0.260394 0.00021253 -62.2163 -16.9615 32.152 0
2552 -0.958775 -0.284166 0.000113207 -61.8603 -18.2581 -32.639 0
2553 -0.958783 -0.28414 0.000113209 -61.8589 -18.2623 -31.1324 0
2554 -0.958791 -0.284115 0.00011321 -61.8575 -18.2663 -29.6257 0
2555 -0.958798 -0.284089 0.000113212 -61.8561 -18.2704 -28.119 0
2556 -0.958805 -0.284063 0.000113213 -61.8547 -18.2745 -26.6124 0
2557 -0.958813 -0.284037 0.000113215 -61.8533 -18.2785 -25.1057 0
2558 -0.95882 -0.284011 0.000113216 -61.852 -18.2826 -23.5992 0
2559 -0.958829 -0.283985 0.000113217 -61.8506 -18.2867 -22.0925 0
2560 -0.958837 -0.283959 0.000114218 -61.8492 -18.2908 -20.5859 0
2561 -0.958844 -0.283933 0.00011422 -61.8478 -18.2949 -19.0792 0
2562 -0.958852 -0.283907 0.000114222 -61.8464 -18.2989 -17.5726 0
2563 -0.95886 -0.283882 0.000114223 -61.845 -18.303 -16.0659 0
2564 -0.958867 -0.283856 0.000114224 -61.8436 -18.307 -14.5593 0
2565 -0.958875 -0.28383 0.000114226 -61.8423 -18.3112 -13.0526 0
2566 -0.958882 -0.283804 0.000114228 -61.8408 -18.3153 -11.546 0
2567 -0.95889 -0.283779 0.000114229 -61.8395 -18.3193 -10.0393 0
2568 -0.958897 -0.283753 0.00011423 -61.8381 -18.3234 -8.53264 0
2569 -0.958904 -0.283727 0.000114232 -61.8367 -18.3274 -7.02597 0
2570 -0.958912 -0.283701 0.000115234 -61.8354 -18.3316 -5.51933 0
2571 -0.95892 -0.283675 0.000115234 -61.8339 -18.3357 -4.01268 0
2572 -0.958927 -0.28365 0.000115236 -61.8325 -18.3397 -2.50602 0
2573 -0.958935 -0.283624 0.000115238 -61.8311 -18.3438 -0.99937 0
2574 -0.958943 -0.283598 0.00011524 -61.8297 -18.3479 0.507282 0
2575 -0.958951 -0.283572 0.00011524 -61.8285 -18.3519 2.01393 0
2576 -0.958959 -0.283547 0.000115242 -61.827 -18.3561 3.52059 0
2577 -0.958967 -0.283521 0.000115244 -61.8256 -18.3601 5.02723 0
2578 -0.958974 -0.283495 0.000115246 -61.8242 -18.3641 6.5339 0
2579 -0.958982 -0.283469 0.000116246 -61.8228 -18.3683 8.04055 0
2580 -0.958989 -0.283443 0.000116248 -61.8213 -18.3723 9.5472 0
2581 -0.958996 -0.283418 0.00011625 -61.8201 -18.3764 11.0539 0
2582 -0.959004 -0.283392 0.000116252 -61.8187 -18.3805 12.5606 0
2583 -0.959011 -0.283366 0.000116252 -61.8173 -18.3846 14.0672 0
2584 -0.959019 -0.283341 0.000116254 -61.8159 -18.3886 15.5738 0
2585 -0.959027 -0.283316 0.000116256 -61.8144 -18.3927 17.0804 0
2586 -0.959034 -0.28329 0.000116257 -61.8132 -18.3968 18.5871 0
2587 -0.959042 -0.283264 0.000116258 -61.8117 -18.4009 20.0938 0
2588 -0.95905 -0.283238 0.00011726 -61.8103 -18.405 21.6004 0
2589 -0.959057 -0.283212 0.000117262 -61.809 -18.409 23.1071 0
2590 -0.959066 -0.283187 0.000117263 -61.8075 -18.4131 24.6137 0
2591 -0.959073 -0.283161 0.000117264 -61.8062 -18.4172 26.1204 0
2592 -0.95908 -0.283135 0.000117266 -61.8048 -18.4213 27.627 0
2593 -0.959088 -0.283109 0.000117268 -61.8034 -18.4254 29.1337 0
2594 -0.959095 -0.283084 0.000117269 -61.802 -18.4294 30.6403 0
2595 -0.959103 -0.283058 0.00011727 -61.8006 -18.4335 32.147 0
2596 -0.951818 -0.306664 1.78965e-05 -61.4083 -19.7195 -32.644 0
2597 -0.951826 -0.306638 1.88983e-05 -61.4069 -19.7237 -31.1375 0
2598 -0.951835 -0.306614 1.89001e-05 -61.4057 -19.7277 -29.6308 0
2599 -0.951842 -0.306588 1.89008e-05 -61.4043 -19.7318 -28.1242 0
2600 -0.95185 -0.306562 1.89026e-05 -61.4029 -19.7358 -26.6175 0
2601 -0.951858 -0.306537 1.89043e-05 -61.4016 -19.74 -25.1109 0
2602 -0.951868 -0.306511 1.89062e-05 -61.4002 -19.7441 -23.6042 0
2603 -0.951876 -0.306485 1.8906e-05 -61.3989 -19.7482 -22.0976 0
2604 -0.951884 -0.306459 1.89079e-05 -61.3976 -19.7523 -20.5909 0
2605 -0.951892 -0.306433 1.89097e-05 -61.3962 -19.7563 -19.0843 0
2606 -0.951901 -0.306408 1.89115e-05 -61.3949 -19.7604 -17.5776 0
2607 -0.951909 -0.306382 1.99123e-05 -61.3935 -19.7646 -16.071 0
2608 -0.951917 -0.306357 1.99139e-05 -61.3921 -19.7686 -14.5643 0
2609 -0.951925 -0.306331 1.99158e-05 -61.3908 -19.7727 -13.0577 0
2610 -0.951934 -0.306306 1.99175e-05 -61.3895 -19.7768 -11.551 0
2611 -0.951941 -0.30628 1.99182e-05 -61.3882 -19.7808 -10.0443 0
2612 -0.951949 -0.306254 1.99201e-05 -61.3868 -19.785 -8.53766 0
2613 -0.951957 -0.306229 1.99217e-05 -61.3854 -19.789 -7.031 0
2614 -0.951966 -0.306203 1.99237e-05 -61.3841 -19.7932 -5.52436 0
2615 -0.951974 -0.306178 1.99253e-05 -61.3828 -19.7972 -4.0177 0
2616 -0.951982 -0.306152 2.09261e-05 -61.3814 -19.8013 -2.51105 0
2617 -0.95199 -0.306126 2.0928e-05 -61.3801 -19.8054 -1.0044 0
2618 -0.952 -0.306101 2.09297e-05 -61.3787 -19.8095 0.502257 0
2619 -0.952008 -0.306075 2.09315e-05 -61.3774 -19.8136 2.00891 0
2620 -0.952016 -0.30605 2.09332e-05 -61.376 -19.8178 3.51557 0
2621 -0.952024 -0.306024 2.0934e-05 -61.3747 -19.8217 5.02221 0
2622 -0.952032 -0.305998 2.09359e-05 -61.3734 -19.8259 6.52887 0
2623 -0.95204 -0.305973 2.09375e-05 -61.372 -19.83 8.03553 0
2624 -0.952048 -0.305947 2.09383e-05 -61.3706 -19.8341 9.54217 0
2625 -0.952056 -0.305922 2.094e-05 -61.3693 -19.8382 11.0488 0
2626 -0.952065 -0.305896 2.19419e-05 -61.3679 -19.8421 12.5554 0
2627 -0.952073 -0.305871 2.19436e-05 -61.3667 -19.8463 14.0621 0
2628 -0.952081 -0.305845 2.19454e-05 -61.3653 -19.8504 15.5688 0
2629 -0.952089 -0.305819 2.19462e-05 -61.3639 -19.8545 17.0754 0
2630 -0.952098 -0.305794 2.1948e-05 -61.3625 -19.8586 18.5821 0
2631 -0.952106 -0.305768 2.19498e-05 -61.3611 -19.8626 20.0887 0
2632 -0.952114 -0.305743 2.19514e-05 -61.3598 -19.8667 21.5954 0
2633 -0.952123 -0.305717 2.19523e-05 -61.3585 -19.8709 23.102 0
2634 -0.952131 -0.305691 2.19541e-05 -61.3571 -19.8749 24.6087 0
2635 -0.952139 -0.305666 2.29558e-05 -61.3558 -19.8791 26.1153 0
2636 -0.952147 -0.30564 2.29576e-05 -61.3544 -19.8832 27.622 0
2637 -0.952155 -0.305615 2.29592e-05 -61.353 -19.8872 29.1286 0
2638 -0.952164 -0.305589 2.29602e-05 -61.3518 -19.8913 30.6353 0
2639 -0.952172 -0.305563 2.2962e-05 -61.3504 -19.8954 32.1419 0
2640 -0.944333 -0.328992 -7.64625e-05 -60.9221 -21.1699 -32.6492 0
2641 -0.944342 -0.328966 -7.64605e-05 -60.9209 -21.174 -31.1425 0
2642 -0.944351 -0.328941 -7.64588e-05 -60.9196 -21.178 -29.6359 0
2643 -0.94436 -0.328916 -7.6457e-05 -60.9182 -21.1822 -28.1292 0
2644 -0.944369 -0.32889 -7.54551e-05 -60.9169 -21.1862 -26.6226 0
2645 -0.944377 -0.328865 -7.54545e-05 -60.9156 -21.1904 -25.1159 0
2646 -0.944386 -0.32884 -7.54527e-05 -60.9143 -21.1945 -23.6093 0
2647 -0.944394 -0.328814 -7.54509e-05 -60.913 -21.1986 -22.1026 0
2648 -0.944403 -0.328789 -7.54491e-05 -60.9117 -21.2027 -20.596 0
2649 -0.944412 -0.328763 -7.54472e-05 -60.9104 -21.2068 -19.0893 0
2650 -0.944421 -0.328738 -7.54465e-05 -60.9091 -21.2109 -17.5827 0
2651 -0.94443 -0.328713 -7.54447e-05 -60.9077 -21.215 -16.0759 0
2652 -0.944438 -0.328687 -7.54429e-05 -60.9065 -21.2191 -14.5692 0
2653 -0.944447 -0.328662 -7.44411e-05 -60.9052 -21.2232 -13.0626 0
2654 -0.944457 -0.328636 -7.44392e-05 -60.9038 -21.2273 -11.5559 0
2655 -0.944466 -0.328611 -7.44385e-05 -60.9025 -21.2314 -10.0494 0
2656 -0.944475 -0.328586 -7.44367e-05 -60.9012 -21.2355 -8.54268 0
2657 -0.944484 -0.32856 -7.44348e-05 -60.8999 -21.2396 -7.03604 0
2658 -0.944492 -0.328535 -7.44331e-05 -60.8986 -21.2437 -5.52938 0
2659 -0.9445 -0.32851 -7.44315e-05 -60.8973 -21.2478 -4.02272 0
2660 -0.944509 -0.328484 -7.44306e-05 -60.896 -21.2519 -2.51608 0
2661 -0.944518 -0.328459 -7.44288e-05 -60.8947 -21.256 -1.00942 0
2662 -0.944527 -0.328433 -7.44269e-05 -60.8933 -21.2602 0.497233 0
2663 -0.944536 -0.328408 -7.34251e-05 -60.8921 -21.2643 2.00388 0
2664 -0.944545 -0.328383 -7.34234e-05 -60.8908 -21.2683 3.51054 0
2665 -0.944553 -0.328357 -7.34226e-05 -60.8895 -21.2724 5.01719 0
2666 -0.944562 -0.328332 -7.34208e-05 -60.8881 -21.2765 6.52385 0
2667 -0.944571 -0.328306 -7.34189e-05 -60.8868 -21.2807 8.0305 0
2668 -0.94458 -0.328281 -7.34171e-05 -60.8855 -21.2848 9.53715 0
2669 -0.944589 -0.328256 -7.34154e-05 -60.8842 -21.2888 11.0438 0
2670 -0.944599 -0.32823 -7.34145e-05 -60.8829 -21.2929 12.5504 0
2671 -0.944607 -0.328205 -7.34128e-05 -60.8816 -21.297 14.0571 0
2672 -0.944615 -0.328178 -7.24118e-05 -60.8802 -21.3012 15.5637 0
2673 -0.944624 -0.328153 -7.241e-05 -60.879 -21.3053 17.0704 0
2674 -0.944633 -0.328128 -7.24083e-05 -60.8776 -21.3093 18.577 0
2675 -0.944642 -0.328102 -7.24074e-05 -60.8764 -21.3135 20.0837 0
2676 -0.944651 -0.328077 -7.24056e-05 -60.8751 -21.3175 21.5903 0
2677 -0.94466 -0.328052 -7.24039e-05 -60.8737 -21.3217 23.097 0
2678 -0.944668 -0.328027 -7.2402e-05 -60.8724 -21.3258 24.6036 0
2679 -0.944677 -0.328002 -7.24003e-05 -60.8711 -21.3299 26.1104 0
2680 -0.944686 -0.327976 -7.23994e-05 -60.8698 -21.334 27.617 0
2681 -0.944695 -0.327951 -7.13976e-05 -60.8686 -21.338 29.1237 0
2682 -0.944703 -0.327926 -7.1396e-05 -60.8672 -21.3422 30.6304 0
2683 -0.944712 -0.3279 -7.1394e-05 -60.8658 -21.3463 32.137 0
2684 -0.936325 -0.351138 -0.000170865 -60.4019 -22.6083 -32.6542 0
2685 -0.936334 -0.351113 -0.000170865 -60.4007 -22.6125 -31.1476 0
2686 -0.936343 -0.351088 -0.000170863 -60.3995 -22.6165 -29.6409 0
2687 -0.936353 -0.351063 -0.000170861 -60.3981 -22.6207 -28.1343 0
2688 -0.936361 -0.351037 -0.000170859 -60.3968 -22.6248 -26.6276 0
2689 -0.936371 -0.351012 -0.000169857 -60.3956 -22.6289 -25.1209 0
2690 -0.93638 -0.350987 -0.000169856 -60.3943 -22.6331 -23.6143 0
2691 -0.93639 -0.350962 -0.000169855 -60.3931 -22.6372 -22.1076 0
2692 -0.936399 -0.350937 -0.000169853 -60.3918 -22.6412 -20.601 0
2693 -0.936409 -0.350912 -0.000169851 -60.3905 -22.6454 -19.0942 0
2694 -0.936418 -0.350886 -0.000169849 -60.3893 -22.6495 -17.5876 0
2695 -0.936428 -0.350861 -0.000169847 -60.388 -22.6537 -16.0809 0
2696 -0.936437 -0.350836 -0.000169846 -60.3866 -22.6578 -14.5743 0
2697 -0.936446 -0.350811 -0.000169844 -60.3855 -22.6618 -13.0676 0
2698 -0.936456 -0.350785 -0.000169844 -60.3842 -22.666 -11.561 0
2699 -0.936465 -0.35076 -0.000168842 -60.3829 -22.67 -10.0543 0
2700 -0.936475 -0.350734 -0.00016884 -60.3816 -22.6742 -8.5477 0
2701 -0.936484 -0.350709 -0.000168838 -60.3803 -22.6784 -7.04106 0
2702 -0.936494 -0.350684 -0.000168837 -60.3792 -22.6824 -5.5344 0
2703 -0.936503 -0.350659 -0.000168835 -60.3779 -22.6865 -4.02774 0
2704 -0.936513 -0.350634 -0.000168834 -60.3765 -22.6907 -2.5211 0
2705 -0.936522 -0.350609 -0.000168832 -60.3753 -22.6948 -1.01444 0
2706 -0.936532 -0.350583 -0.00016883 -60.374 -22.699 0.492211 0
2707 -0.936541 -0.350558 -0.000168828 -60.3726 -22.7029 1.99886 0
2708 -0.93655 -0.350533 -0.000167827 -60.3715 -22.7071 3.50552 0
2709 -0.93656 -0.350508 -0.000167825 -60.3702 -22.7113 5.01217 0
2710 -0.936569 -0.350483 -0.000167824 -60.369 -22.7154 6.51883 0
2711 -0.936579 -0.350458 -0.000167822 -60.3676 -22.7195 8.02548 0
2712 -0.936587 -0.350432 -0.00016782 -60.3663 -22.7236 9.53213 0
2713 -0.936597 -0.350407 -0.000167819 -60.3651 -22.7277 11.0387 0
2714 -0.936606 -0.350382 -0.000167817 -60.3639 -22.7319 12.5454 0
2715 -0.936617 -0.350357 -0.000167815 -60.3625 -22.7359 14.052 0
2716 -0.936626 -0.350332 -0.000167814 -60.3613 -22.7401 15.5587 0
2717 -0.936635 -0.350306 -0.000167812 -60.36 -22.7442 17.0653 0
2718 -0.936645 -0.350281 -0.000166811 -60.3588 -22.7483 18.572 0
2719 -0.936654 -0.350256 -0.000166809 -60.3575 -22.7524 20.0786 0
2720 -0.936664 -0.350231 -0.000166807 -60.3562 -22.7565 21.5854 0
2721 -0.936673 -0.350206 -0.000166805 -60.355 -22.7607 23.0921 0
2722 -0.936683 -0.350181 -0.000166803 -60.3537 -22.7649 24.5987 0
2723 -0.936692 -0.350155 -0.000166802 -60.3523 -22.7689 26.1054 0
2724 -0.9367 -0.350131 -0.000166801 -60.3511 -22.773 27.612 0
2725 -0.93671 -0.350106 -0.000166799 -60.3499 -22.7771 29.1187 0
2726 -0.936719 -0.350081 -0.000166797 -60.3487 -22.7812 30.6253 0
2727 -0.936729 -0.350056 -0.000165795 -60.3473 -22.7854 32.132 0
2728 -0.927796 -0.373088 -0.000265316 -59.848 -24.0342 -32.6591 0
2729 -0.927806 -0.373063 -0.000265314 -59.8468 -24.0383 -31.1526 0
2730 -0.927816 -0.373038 -0.000265313 -59.8455 -24.0424 -29.6459 0
2731 -0.927826 -0.373013 -0.000265311 -59.8443 -24.0465 -28.1393 0
2732 -0.927836 -0.372988 -0.000265309 -59.8431 -24.0507 -26.6326 0
2733 -0.927845 -0.372964 -0.000264307 -59.8419 -24.0549 -25.126 0
2734 -0.927855 -0.372939 -0.000264306 -59.8406 -24.059 -23.6193 0
2735 -0.927865 -0.372914 -0.000264304 -59.8393 -24.0631 -22.1127 0
2736 -0.927876 -0.372889 -0.000264302 -59.8382 -24.0671 -20.606 0
2737 -0.927886 -0.372864 -0.000264301 -59.8369 -24.0713 -19.0994 0
2738 -0.927896 -0.372839 -0.000264299 -59.8357 -24.0755 -17.5926 0
2739 -0.927906 -0.372814 -0.000264297 -59.8345 -24.0796 -16.086 0
2740 -0.927916 -0.372789 -0.000264295 -59.8332 -24.0838 -14.5793 0
2741 -0.927926 -0.372764 -0.000264294 -59.832 -24.0879 -13.0726 0
2742 -0.927937 -0.372739 -0.000264292 -59.8307 -24.092 -11.566 0
2743 -0.927947 -0.372715 -0.00026329 -59.8294 -24.0962 -10.0593 0
2744 -0.927956 -0.37269 -0.000263288 -59.8284 -24.1002 -8.55272 0
2745 -0.927966 -0.372665 -0.000263287 -59.8271 -24.1044 -7.04607 0
2746 -0.927976 -0.37264 -0.000263285 -59.8258 -24.1086 -5.53942 0
2747 -0.927986 -0.372615 -0.000263284 -59.8246 -24.1126 -4.03275 0
2748 -0.927996 -0.372589 -0.000263283 -59.8233 -24.1168 -2.52611 0
2749 -0.928006 -0.372564 -0.000263281 -59.8222 -24.1209 -1.01946 0
2750 -0.928016 -0.37254 -0.000263279 -59.8209 -24.1251 0.487195 0
2751 -0.928026 -0.372515 -0.000263277 -59.8196 -24.1293 1.99385 0
2752 -0.928037 -0.37249 -0.000262275 -59.8185 -24.1333 3.5005 0
2753 -0.928047 -0.372465 -0.000262273 -59.8172 -24.1374 5.00715 0
2754 -0.928057 -0.37244 -0.000262273 -59.8159 -24.1415 6.51381 0
2755 -0.928067 -0.372415 -0.000262271 -59.8148 -24.1457 8.02046 0
2756 -0.928077 -0.37239 -0.000262269 -59.8135 -24.1499 9.52711 0
2757 -0.928086 -0.372365 -0.000262267 -59.8123 -24.1539 11.0337 0
2758 -0.928096 -0.37234 -0.000262265 -59.811 -24.1581 12.5404 0
2759 -0.928106 -0.372315 -0.000262264 -59.8097 -24.1623 14.047 0
2760 -0.928116 -0.37229 -0.000262262 -59.8087 -24.1664 15.5537 0
2761 -0.928126 -0.372265 -0.000262261 -59.8074 -24.1706 17.0603 0
2762 -0.928136 -0.37224 -0.000261259 -59.8061 -24.1746 18.567 0
2763 -0.928146 -0.372215 -0.000261257 -59.8049 -24.1787 20.0736 0
2764 -0.928156 -0.37219 -0.000261255 -59.8036 -24.1829 21.5803 0
2765 -0.928166 -0.372165 -0.000261253 -59.8024 -24.187 23.087 0
2766 -0.928176 -0.37214 -0.000261252 -59.8012 -24.1912 24.5937 0
2767 -0.928186 -0.372115 -0.00026125 -59.7999 -24.1953 26.1003 0
2768 -0.928196 -0.372091 -0.000261248 -59.7988 -24.1994 27.607 0
2769 -0.928206 -0.372066 -0.000261246 -59.7975 -24.2036 29.1136 0
2770 -0.928216 -0.372041 -0.000261246 -59.7962 -24.2077 30.6203 0
2771 -0.928226 -0.372016 -0.000260244 -59.795 -24.2118 32.127 0
2772 -0.918753 -0.394832 -0.000359811 -59.2606 -25.4465 -32.6641 0
2773 -0.918764 -0.394807 -0.000359809 -59.2594 -25.4507 -31.1575 0
2774 -0.918774 -0.394783 -0.000359807 -59.2582 -25.4548 -29.6508 0
2775 -0.918785 -0.394758 -0.000359805 -59.257 -25.459 -28.1442 0
2776 -0.918795 -0.394734 -0.000358803 -59.2559 -25.4631 -26.6375 0
2777 -0.918806 -0.39471 -0.000358801 -59.2547 -25.4673 -25.1309 0
2778 -0.918817 -0.394685 -0.000358799 -59.2535 -25.4715 -23.6243 0
2779 -0.918827 -0.39466 -0.000358798 -59.2523 -25.4756 -22.1177 0
2780 -0.918838 -0.394635 -0.000358797 -59.2511 -25.4798 -20.611 0
2781 -0.918849 -0.394611 -0.000358794 -59.2498 -25.4839 -19.1044 0
2782 -0.918859 -0.394586 -0.000358793 -59.2488 -25.488 -17.5977 0
2783 -0.91887 -0.394561 -0.000358791 -59.2475 -25.4922 -16.0911 0
2784 -0.91888 -0.394537 -0.00035879 -59.2463 -25.4963 -14.5844 0
2785 -0.918891 -0.394512 -0.000357788 -59.2451 -25.5005 -13.0778 0
2786 -0.918902 -0.394487 -0.000357786 -59.2439 -25.5046 -11.5711 0
2787 -0.918912 -0.394463 -0.000357784 -59.2427 -25.5087 -10.0643 0
2788 -0.918923 -0.394438 -0.000357782 -59.2416 -25.5129 -8.55772 0
2789 -0.918934 -0.394412 -0.000357781 -59.2403 -25.517 -7.05107 0
2790 -0.918944 -0.394387 -0.000357779 -59.2392 -25.5212 -5.54443 0
2791 -0.918955 -0.394363 -0.000357777 -59.2379 -25.5254 -4.03776 0
